0.566407,0.576378,0.571823,0.575452,0.572026,0.568275,0.559208,0.548253,0.523672,0.489061,0.451328,0.419268,0.406638,0.410538,0.416801,0.422135,0.431307,0.440497,0.449725,0.456178,0.466153,0.471363,0.476316,0.485801,0.494134,0.494629,0.502141,0.509657,0.515527,0.516259,0.521111,0.521123,0.524340,0.525497,0.528569,0.531637,0.535487,0.538706,0.540721,0.541512,0.543687,0.542037,0.543240,0.546276,0.546270,0.547764,0.545975,0.546541
0.528215,0.549250,0.544370,0.549795,0.543031,0.549633,0.544368,0.546091,0.543548,0.545801,0.542590,0.540703,0.542097,0.539556,0.539173,0.537876,0.540350,0.536238,0.536847,0.532788,0.534791,0.532953,0.530548,0.530717,0.525185,0.526827,0.527396,0.522259,0.521483,0.518726,0.519553,0.518534,0.515870,0.514179,0.516455,0.510177,0.512629,0.509751,0.504147,0.505196,0.503268,0.498079,0.501334,0.495398,0.494463,0.487838,0.491326,0.481919
0.477754,0.486631,0.481626,0.482445,0.479907,0.475960,0.475499,0.472357,0.466993,0.468156,0.466640,0.463220,0.461741,0.459382,0.460609,0.465175,0.470496,0.497917,0.532733,0.573674,0.607471,0.613003,0.621854,0.619021,0.614802,0.612049,0.606019,0.595892,0.593602,0.586819,0.578607,0.567575,0.566016,0.555379,0.549350,0.544303,0.536258,0.531816,0.527455,0.519966,0.508867,0.505150,0.499210,0.490650,0.488261,0.477387,0.471189,0.462274
0.482379,0.450634,0.452811,0.444088,0.440173,0.438517,0.444708,0.473632,0.537672,0.586605,0.606729,0.610508,0.604927,0.600026,0.591651,0.583589,0.574901,0.567372,0.558849,0.552590,0.543774,0.533980,0.526266,0.515353,0.507168,0.499046,0.487671,0.482895,0.473547,0.465926,0.457625,0.451317,0.443990,0.439549,0.433490,0.448355,0.505370,0.574489,0.600900,0.608248,0.601062,0.596225,0.586781,0.578058,0.568277,0.562723,0.545824,0.543722
0.538854,0.518204,0.514833,0.501900,0.494596,0.484613,0.475786,0.464398,0.459280,0.444614,0.444820,0.436245,0.440934,0.464350,0.539853,0.595648,0.605094,0.604778,0.596187,0.592929,0.581235,0.571484,0.564093,0.551134,0.542895,0.531668,0.522298,0.511192,0.498575,0.491828,0.486660,0.476635,0.465319,0.459341,0.449995,0.442357,0.435364,0.434557,0.452134,0.514082,0.584555,0.603582,0.605160,0.601409,0.591323,0.583597,0.573901,0.569226
0.522685,0.557153,0.534738,0.533926,0.517369,0.512861,0.501543,0.495552,0.487535,0.480106,0.471850,0.463268,0.453053,0.452027,0.443312,0.439231,0.436445,0.453134,0.495446,0.561100,0.595851,0.604703,0.604840,0.598430,0.593561,0.587912,0.578201,0.571860,0.564360,0.552806,0.546988,0.534608,0.533904,0.521817,0.519655,0.509604,0.505736,0.499215,0.491893,0.481632,0.483334,0.467789,0.468560,0.465308,0.464768,0.455955,0.456989,0.440151
0.460412,0.441205,0.447690,0.453241,0.480290,0.526608,0.567521,0.593744,0.604379,0.609947,0.605405,0.603983,0.597501,0.596115,0.587042,0.582216,0.578554,0.571838,0.566798,0.560290,0.557123,0.551468,0.548547,0.542040,0.539922,0.534373,0.526486,0.524342,0.524463,0.521449,0.518800,0.514664,0.513376,0.511952,0.509006,0.506330,0.503681,0.500070,0.502096,0.501990,0.497391,0.498681,0.496372,0.499247,0.496644,0.495435,0.491609,0.500489
0.513418,0.492334,0.498083,0.494864,0.498094,0.494914,0.497986,0.499968,0.501179,0.497271,0.499429,0.501662,0.508157,0.504991,0.507202,0.506675,0.507681,0.507538,0.511215,0.512512,0.513578,0.518241,0.518693,0.522774,0.521069,0.523350,0.525135,0.527378,0.529045,0.529287,0.533817,0.533246,0.536716,0.535678,0.538396,0.539938,0.542704,0.544429,0.544362,0.547362,0.546054,0.551112,0.550693,0.554329,0.553280,0.556662,0.554187,0.564785
0.539799,0.566846,0.558936,0.563339,0.557931,0.564406,0.558510,0.558918,0.557816,0.557283,0.552739,0.542733,0.532391,0.504999,0.461889,0.424590,0.399778,0.400457,0.405276,0.419314,0.426633,0.439846,0.449312,0.461690,0.472395,0.483975,0.490411,0.501414,0.508463,0.517869,0.528714,0.533736,0.538760,0.544361,0.550840,0.558726,0.560860,0.566792,0.568685,0.573342,0.578635,0.580821,0.579995,0.575554,0.580648,0.571834,0.568183,0.532181
0.507249,0.419135,0.413159,0.414561,0.432807,0.442025,0.463790,0.473893,0.488409,0.494933,0.505344,0.517432,0.528775,0.536871,0.543728,0.550462,0.560006,0.565507,0.569481,0.572557,0.579149,0.580823,0.579271,0.580759,0.574307,0.559078,0.502676,0.430697,0.410252,0.418891,0.436748,0.451735,0.467860,0.483030,0.494539,0.505996,0.518240,0.528484,0.537476,0.548677,0.555003,0.564733,0.569280,0.573379,0.578646,0.583161,0.579923,0.589999
0.575960,0.555394,0.489569,0.423239,0.415445,0.425781,0.440303,0.453915,0.472885,0.484613,0.501574,0.508559,0.524733,0.535060,0.542632,0.551503,0.556814,0.564790,0.571132,0.574712,0.579458,0.584636,0.583124,0.580456,0.567658,0.537727,0.463356,0.413703,0.414630,0.426138,0.445848,0.458086,0.476805,0.489411,0.501617,0.512153,0.522419,0.530108,0.544011,0.550357,0.560393,0.565224,0.569545,0.574920,0.577863,0.580623,0.583283,0.583534
0.550555,0.579890,0.550870,0.509690,0.442007,0.411856,0.415095,0.429217,0.443174,0.456716,0.469188,0.480461,0.491188,0.505170,0.512540,0.523570,0.528864,0.537490,0.542319,0.549749,0.557633,0.561507,0.565217,0.570425,0.575335,0.572853,0.577316,0.577827,0.580330,0.578657,0.576790,0.575283,0.569907,0.560684,0.544619,0.509852,0.459717,0.419770,0.407269,0.407801,0.422891,0.427729,0.440821,0.446932,0.461753,0.462156,0.480293,0.471503
0.501570,0.498240,0.503790,0.509070,0.516461,0.518577,0.523075,0.526968,0.531145,0.535013,0.538875,0.542957,0.542418,0.549391,0.548393,0.546552,0.550648,0.549833,0.552106,0.550784,0.552160,0.553856,0.550368,0.553432,0.551098,0.553644,0.551973,0.554292,0.551170,0.552388,0.549734,0.551486,0.548845,0.550973,0.544173,0.545344,0.544449,0.543141,0.540047,0.540711,0.542149,0.536190,0.536665,0.539743,0.534368,0.532876,0.530349,0.531141
0.540827,0.525250,0.527566,0.523250,0.520275,0.518456,0.517743,0.516043,0.516186,0.511844,0.508806,0.509224,0.505664,0.505539,0.503804,0.498565,0.497254,0.494238,0.490929,0.489915,0.484294,0.483082,0.481515,0.479482,0.477027,0.475667,0.467927,0.468305,0.463756,0.460425,0.458167,0.458033,0.457056,0.450493,0.449093,0.449338,0.454013,0.467864,0.505478,0.555682,0.589074,0.614251,0.609693,0.612372,0.606105,0.602793,0.590850,0.592092
0.573618,0.572720,0.564156,0.554565,0.548082,0.538895,0.534235,0.524265,0.520645,0.511448,0.501701,0.495120,0.487883,0.480891,0.472327,0.466428,0.456659,0.449799,0.445778,0.441383,0.436380,0.442014,0.492010,0.563381,0.596416,0.605224,0.602983,0.597808,0.589026,0.581574,0.573103,0.562653,0.553661,0.543381,0.534054,0.522715,0.510255,0.502400,0.495789,0.482894,0.474529,0.464619,0.455817,0.448141,0.440693,0.432670,0.441872,0.498582
0.588857,0.601053,0.604264,0.598574,0.589427,0.581981,0.570796,0.561714,0.548473,0.538212,0.528877,0.515807,0.504109,0.495409,0.482939,0.472982,0.463389,0.454885,0.442918,0.437475,0.432040,0.453230,0.536105,0.595689,0.601582,0.602451,0.593029,0.587799,0.574174,0.564719,0.552293,0.542385,0.528737,0.520750,0.510404,0.495792,0.484485,0.475195,0.465025,0.459655,0.449477,0.439581,0.432948,0.443858,0.505336,0.580623,0.602018,0.601910
0.547116,0.600931,0.574225,0.571795,0.557551,0.550248,0.536096,0.529120,0.517669,0.507734,0.497005,0.490021,0.481175,0.470029,0.462494,0.451525,0.446710,0.437084,0.438081,0.444584,0.507831,0.572311,0.599133,0.603310,0.601135,0.596282,0.589121,0.578015,0.571001,0.559283,0.553317,0.542978,0.535797,0.525054,0.520457,0.505572,0.505518,0.489142,0.487156,0.477844,0.473951,0.464188,0.465073,0.450505,0.454730,0.442027,0.447693,0.428478
0.461407,0.459203,0.511614,0.557185,0.597744,0.602551,0.606968,0.606906,0.602644,0.595045,0.590138,0.584423,0.577206,0.569259,0.565661,0.557090,0.552954,0.542536,0.539251,0.533967,0.531918,0.530700,0.524144,0.521728,0.516588,0.513444,0.511190,0.508711,0.501850,0.503838,0.500697,0.496749,0.495378,0.494598,0.489659,0.489494,0.487679,0.488723,0.485089,0.486078,0.483395,0.485858,0.486197,0.486338,0.486834,0.486028,0.484961,0.491920
0.517343,0.485802,0.494768,0.492711,0.495781,0.495471,0.501297,0.498075,0.499781,0.501109,0.502677,0.503119,0.508136,0.509662,0.510711,0.513350,0.513210,0.518685,0.518447,0.518778,0.527713,0.526943,0.526419,0.531151,0.531821,0.534652,0.539428,0.539601,0.542414,0.545961,0.546352,0.552332,0.550015,0.555956,0.557783,0.560068,0.561499,0.562834,0.568879,0.564945,0.568631,0.567136,0.569558,0.570874,0.573613,0.575813,0.567268,0.576876
0.561151,0.572400,0.565024,0.562155,0.548035,0.519063,0.477124,0.428181,0.403026,0.405851,0.418480,0.426556,0.438833,0.452506,0.464950,0.473263,0.489873,0.497951,0.507265,0.517291,0.524721,0.533762,0.541188,0.552428,0.557043,0.560917,0.568362,0.570294,0.576855,0.578787,0.584973,0.579715,0.582707,0.576708,0.568155,0.532143,0.458514,0.418469,0.414843,0.423659,0.443304,0.458597,0.472291,0.483364,0.498167,0.509496,0.526040,0.531691
0.553763,0.551384,0.560974,0.566728,0.573421,0.576288,0.582689,0.583182,0.583057,0.580305,0.561626,0.504992,0.428557,0.413711,0.426994,0.441682,0.459772,0.476973,0.490788,0.502682,0.517118,0.528027,0.542735,0.549518,0.559039,0.567886,0.573034,0.580993,0.583618,0.585849,0.584018,0.583031,0.541599,0.455662,0.413178,0.424742,0.438439,0.457501,0.470492,0.488277,0.501735,0.518651,0.527814,0.539781,0.548305,0.561371,0.566665,0.575991
