2.293106,2.292435,2.292892,2.292679,2.292648,2.292801,2.293015,2.293655,2.293991,2.293839,2.293594,2.293503,2.293839,2.293533,2.293259,2.292984,2.293076,2.293564,2.293594,2.293991,2.294113,2.294296,2.294205,2.294449,2.294266,2.293533,2.293564,2.293808,2.293594,2.294235,2.294846,2.294907,2.295120,2.294449,2.294724,2.294449,2.294296,2.294052,2.294479,2.294571,2.294907,2.295212,2.295822,2.295303,2.294907,2.295059,2.294571,2.294266
2.294235,2.295090,2.295486,2.295609,2.295700,2.295761,2.295212,2.294693,2.294266,2.294785,2.294296,2.294540,2.294846,2.295212,2.295364,2.294876,2.295334,2.295120,2.295151,2.294968,2.295547,2.295425,2.295334,2.295670,2.295639,2.296341,2.295547,2.295486,2.295456,2.295639,2.295914,2.295944,2.295853,2.295670,2.296310,2.296036,2.295822,2.295700,2.296310,2.296097,2.295731,2.296738,2.296371,2.296341,2.296921,2.296188,2.295792,2.295731
2.296158,2.296280,2.295883,2.296280,2.296585,2.296494,2.296463,2.296341,2.295944,2.296371,2.296249,2.296555,2.297318,2.297195,2.297348,2.297440,2.297287,2.296677,2.296371,2.296280,2.296555,2.296432,2.296829,2.297379,2.297073,2.297134,2.296097,2.296341,2.296463,2.296280,2.296585,2.297104,2.297012,2.296951,2.297134,2.297134,2.297073,2.296982,2.296738,2.296860,2.297043,2.297318,2.297104,2.297470,2.297623,2.296890,2.297714,2.296829
2.296860,2.297348,2.297256,2.297195,2.298264,2.297134,2.297531,2.298019,2.297440,2.297348,2.297409,2.297165,2.297531,2.297867,2.297958,2.297775,2.297226,2.297287,2.297165,2.297745,2.297592,2.298325,2.297775,2.298721,2.299057,2.298843,2.298721,2.298172,2.298172,2.298294,2.298447,2.298843,2.298752,2.298935,2.298752,2.298813,2.299545,2.299179,2.299118,2.298965,2.298508,2.298935,2.298630,2.299149,2.299179,2.299545,2.299606,2.299789
2.298935,2.299362,2.299149,2.299637,2.299789,2.299942,2.298935,2.299789,2.299820,2.299362,2.299911,2.299759,2.299637,2.299942,2.300522,2.300095,2.300339,2.300125,2.299759,2.299667,2.299484,2.300705,2.300308,2.300400,2.300705,2.300888,2.300156,2.300430,2.300339,2.300064,2.300552,2.300552,2.301376,2.300919,2.301071,2.301010,2.300491,2.300827,2.300766,2.300461,2.300644,2.301437,2.300888,2.300644,2.301010,2.301346,2.301163,2.300735
2.300766,2.300705,2.300705,2.300766,2.301407,2.301498,2.301559,2.301102,2.301071,2.300461,2.301132,2.301224,2.301620,2.301468,2.302261,2.301773,2.302231,2.301956,2.302261,2.301926,2.301468,2.301804,2.301804,2.301285,2.301987,2.301590,2.302170,2.302139,2.301987,2.301498,2.302139,2.302170,2.301743,2.301895,2.302078,2.301834,2.302139,2.302048,2.301926,2.301651,2.301559,2.301804,2.301407,2.301895,2.302017,2.301743,2.302353,2.302353
2.302475,2.302139,2.302261,2.301834,2.302170,2.301804,2.302139,2.301956,2.302383,2.302567,2.302780,2.302505,2.302109,2.302109,2.302292,2.302353,2.302444,2.302841,2.302872,2.303238,2.303268,2.302200,2.302750,2.302536,2.302994,2.302628,2.302536,2.303146,2.303268,2.302689,2.302536,2.302414,2.302261,2.302383,2.301743,2.302292,2.302994,2.302811,2.302902,2.303513,2.302689,2.302750,2.302689,2.303391,2.303024,2.303482,2.303482,2.303085
2.302628,2.302719,2.302200,2.302750,2.302872,2.303268,2.303391,2.303513,2.303818,2.303726,2.303299,2.303879,2.303299,2.303452,2.303940,2.303482,2.303787,2.303818,2.303757,2.303665,2.303513,2.303574,2.303146,2.303665,2.303970,2.304031,2.303787,2.304062,2.304581,2.304459,2.304794,2.304916,2.304855,2.304153,2.304214,2.304459,2.304581,2.304001,2.304001,2.304306,2.304459,2.304855,2.304855,2.305069,2.304245,2.304184,2.304794,2.304886
2.304764,2.305069,2.305038,2.304764,2.305283,2.304794,2.305252,2.305252,2.305374,2.305496,2.304794,2.304855,2.304581,2.304855,2.304398,2.304398,2.304306,2.304794,2.305191,2.305527,2.305405,2.304825,2.305069,2.305161,2.304947,2.305283,2.305344,2.304764,2.304916,2.305496,2.305191,2.305069,2.305344,2.305008,2.305435,2.304520,2.304916,2.305222,2.305557,2.305618,2.305008,2.305222,2.305161,2.305405,2.305374,2.305496,2.305618,2.305496
2.306107,2.305679,2.306015,2.305618,2.305649,2.306168,2.305527,2.305313,2.305588,2.306076,2.305923,2.306259,2.306168,2.306503,2.305923,2.306473,2.305832,2.305923,2.306229,2.305649,2.305832,2.306015,2.306198,2.306442,2.306534,2.306412,2.306015,2.306198,2.306198,2.305832,2.306229,2.306046,2.305862,2.306320,2.306442,2.306229,2.306412,2.306198,2.305893,2.306137,2.306656,2.305862,2.306808,2.306686,2.306747,2.306442,2.305923,2.306229
