0.516645,0.519285,0.519377,0.518711,0.519163,0.517608,0.515794,0.517843,0.520370,0.517858,0.518311,0.519687,0.519233,0.519519,0.519853,0.517199,0.518648,0.520140,0.521043,0.519400,0.518285,0.516231,0.519477,0.517529,0.517089,0.519393,0.518521,0.519505,0.516363,0.518444,0.518870,0.516169,0.518031,0.519723,0.517521,0.515343,0.518056,0.524807,0.517071,0.519136,0.517129,0.519540,0.517589,0.516546,0.518765,0.515711,0.515757,0.516174
0.519470,0.518936,0.515566,0.514557,0.516258,0.517969,0.517972,0.516321,0.515860,0.517850,0.516121,0.516917,0.517079,0.513376,0.518381,0.517118,0.515230,0.520172,0.518838,0.518745,0.516773,0.519372,0.521250,0.516270,0.520427,0.517940,0.515408,0.516536,0.516211,0.518215,0.516150,0.516185,0.520003,0.515593,0.516389,0.515289,0.517098,0.516811,0.516735,0.515244,0.517906,0.515778,0.517755,0.514980,0.514774,0.515662,0.518148,0.515305
0.512580,0.517639,0.519259,0.516707,0.517347,0.515207,0.517378,0.516724,0.513360,0.518707,0.513489,0.515274,0.515195,0.515515,0.519810,0.514428,0.516848,0.513306,0.516180,0.515279,0.513483,0.512319,0.511855,0.512110,0.513964,0.517405,0.514185,0.512361,0.514581,0.509455,0.513229,0.508838,0.515476,0.508418,0.513204,0.516418,0.513307,0.513418,0.506207,0.504617,0.512895,0.512801,0.510972,0.508976,0.512006,0.505019,0.509386,0.510376
0.510198,0.511421,0.512651,0.512102,0.510174,0.510606,0.511705,0.509049,0.508813,0.506185,0.509589,0.514647,0.510596,0.510738,0.504585,0.505569,0.512444,0.509205,0.504720,0.507969,0.514015,0.511775,0.508723,0.510592,0.509331,0.510422,0.507460,0.503194,0.509756,0.503601,0.507757,0.505742,0.509014,0.503051,0.510943,0.504725,0.508114,0.503709,0.508378,0.505740,0.503950,0.507492,0.503873,0.504633,0.504507,0.500376,0.504164,0.499053
0.500997,0.500681,0.506123,0.501119,0.508878,0.499249,0.499295,0.498945,0.499177,0.501689,0.499781,0.502544,0.498327,0.506180,0.499403,0.504015,0.494322,0.499830,0.499621,0.499787,0.498169,0.491619,0.498458,0.492095,0.494895,0.496154,0.501032,0.494732,0.496209,0.495683,0.502794,0.504933,0.498917,0.492078,0.500217,0.501234,0.501522,0.500551,0.493331,0.501265,0.497347,0.501441,0.504622,0.496149,0.497922,0.493687,0.496383,0.497957
0.505663,0.495720,0.495045,0.501583,0.501355,0.501261,0.498538,0.497668,0.497123,0.500635,0.502134,0.497129,0.499694,0.501270,0.499219,0.503246,0.505862,0.499599,0.505469,0.502460,0.508590,0.509320,0.508193,0.501448,0.510699,0.506253,0.506315,0.506131,0.506911,0.508494,0.505531,0.508388,0.505261,0.505780,0.502916,0.508782,0.505709,0.506437,0.511123,0.504191,0.507821,0.506497,0.505570,0.505579,0.511147,0.510711,0.508665,0.509266
0.512731,0.508037,0.510642,0.509221,0.508066,0.507618,0.510520,0.513672,0.513324,0.509617,0.509361,0.507257,0.512490,0.509454,0.509730,0.512158,0.508799,0.510632,0.507617,0.507459,0.511878,0.508743,0.511302,0.509273,0.513293,0.513542,0.514553,0.513817,0.512402,0.510431,0.509103,0.508849,0.514254,0.512661,0.511599,0.513329,0.513833,0.513493,0.510759,0.512085,0.511551,0.513276,0.511215,0.514168,0.514375,0.515115,0.518743,0.514035
0.515309,0.515259,0.516524,0.513715,0.515631,0.514279,0.514920,0.513744,0.513791,0.517989,0.517715,0.515082,0.516557,0.516669,0.518508,0.517431,0.519210,0.517417,0.517772,0.515888,0.515635,0.518756,0.514945,0.517282,0.516584,0.518150,0.518700,0.516000,0.520100,0.518128,0.518708,0.518687,0.517114,0.516819,0.520213,0.518039,0.518893,0.517008,0.521558,0.519685,0.521057,0.520839,0.520230,0.519132,0.516306,0.517281,0.518205,0.521847
0.520216,0.519714,0.519440,0.519835,0.521855,0.521308,0.519717,0.523780,0.520168,0.520519,0.520110,0.522417,0.521274,0.523713,0.521749,0.521036,0.522947,0.522273,0.522483,0.524085,0.519065,0.521112,0.519891,0.519325,0.520419,0.523062,0.521825,0.521354,0.519547,0.523574,0.519974,0.522439,0.523714,0.522556,0.522261,0.524222,0.525407,0.524557,0.520981,0.524994,0.522531,0.523966,0.523263,0.523427,0.523276,0.522074,0.521773,0.523059
0.522343,0.524478,0.521821,0.522452,0.522479,0.522956,0.522122,0.521507,0.521163,0.521542,0.522501,0.521410,0.521999,0.521565,0.521795,0.521807,0.522327,0.520333,0.524614,0.521220,0.524049,0.521621,0.524624,0.523361,0.520663,0.522524,0.521292,0.520670,0.520730,0.521614,0.522089,0.523652,0.520144,0.520794,0.523324,0.520775,0.522719,0.522272,0.523492,0.522082,0.524200,0.522587,0.524220,0.524102,0.522338,0.524148,0.522892,0.519481
0.523604,0.520045,0.522496,0.523419,0.520882,0.522019,0.519840,0.523387,0.520785,0.524806,0.522282,0.524345,0.523429,0.523522,0.524020,0.522879,0.521507,0.524132,0.520748,0.523326,0.522525,0.524127,0.522229,0.527167,0.520763,0.524386,0.520662,0.523011,0.521331,0.521751,0.527651,0.522372,0.523175,0.524853,0.522733,0.523617,0.524815,0.519419,0.520721,0.523715,0.522336,0.523211,0.523872,0.524588,0.522167,0.523991,0.519950,0.521928
0.524337,0.523810,0.523380,0.521679,0.524708,0.527054,0.525215,0.525090,0.524539,0.522237,0.523562,0.520724,0.521429,0.522306,0.521534,0.524042,0.523896,0.521662,0.524343,0.521978,0.521556,0.521488,0.522447,0.522138,0.524896,0.519780,0.524165,0.522212,0.523236,0.521321,0.525058,0.521734,0.523259,0.525785,0.522976,0.519989,0.526242,0.521760,0.521642,0.520731,0.522352,0.520286,0.522065,0.522629,0.523296,0.522497,0.525595,0.521858
0.522512,0.523333,0.520749,0.524877,0.522966,0.522516,0.522406,0.526539,0.523603,0.525346,0.522382,0.523489,0.522928,0.523813,0.520956,0.522876,0.520922,0.524056,0.525445,0.521150,0.522360,0.522127,0.521294,0.518221,0.521030,0.520075,0.520243,0.520163,0.522905,0.520581,0.524573,0.521064,0.523659,0.523213,0.521656,0.523697,0.524279,0.524777,0.524433,0.521778,0.524464,0.523110,0.521838,0.524594,0.525063,0.526463,0.521553,0.521213
0.522602,0.521644,0.522909,0.523348,0.522985,0.521345,0.523386,0.521826,0.524736,0.521295,0.523006,0.523330,0.522462,0.523632,0.520578,0.523396,0.522259,0.523093,0.522335,0.521628,0.521659,0.521698,0.523081,0.521004,0.520921,0.524181,0.523507,0.522156,0.521706,0.522113,0.521547,0.520697,0.524217,0.521458,0.523976,0.522366,0.523453,0.522516,0.525254,0.523989,0.525411,0.520231,0.522899,0.523878,0.528543,0.523856,0.525008,0.525036
0.521469,0.525415,0.525597,0.522610,0.526683,0.524494,0.523994,0.524271,0.524788,0.522729,0.521913,0.522123,0.521909,0.519706,0.523709,0.524965,0.521341,0.522054,0.522749,0.523240,0.522537,0.523054,0.522633,0.523393,0.522037,0.524008,0.522214,0.523462,0.522238,0.523853,0.521538,0.523794,0.522468,0.522665,0.525612,0.517989,0.524316,0.522200,0.521531,0.521688,0.524130,0.521545,0.520672,0.521833,0.522214,0.520017,0.523347,0.523543
0.525297,0.520222,0.521602,0.524617,0.521742,0.523176,0.521071,0.522445,0.520955,0.522830,0.522408,0.523054,0.523310,0.521452,0.523607,0.520985,0.518482,0.524149,0.520196,0.522797,0.520151,0.527251,0.523381,0.522675,0.522806,0.523259,0.522679,0.525022,0.524185,0.523963,0.522773,0.523876,0.519920,0.523070,0.522150,0.520092,0.522510,0.523551,0.520403,0.524318,0.520720,0.522653,0.522354,0.519159,0.523433,0.521061,0.520993,0.523105
